text_id,term_id,text,term,polarity
1705,4386,"If you happen to catch it when no one else is there, sit down at the table, get a tea and try the coconut cake.",coconut cake,positive
1706,4387,"That said, I made sure to pay before we had coffee, so that the server was not waiting on us to pay; and I left a 30% tip, knowing we'd be there for a while.",coffee,neutral
1706,4388,"That said, I made sure to pay before we had coffee, so that the server was not waiting on us to pay; and I left a 30% tip, knowing we'd be there for a while.",server,negative
1706,4389,"That said, I made sure to pay before we had coffee, so that the server was not waiting on us to pay; and I left a 30% tip, knowing we'd be there for a while.",waiting,negative
1707,4390,"Our waitress forgot to bring me another margarita, but somehow she managed to get it on the bill.",waitress,negative
1707,4391,"Our waitress forgot to bring me another margarita, but somehow she managed to get it on the bill.",margarita,neutral
1708,4392,The DJ at the bar kept the place alive.,DJ,positive
1708,4393,The DJ at the bar kept the place alive.,bar,neutral
1709,4394,The ambiance and service is great but I wish I could say the same about the food.,ambiance,positive
1709,4395,The ambiance and service is great but I wish I could say the same about the food.,service,positive
1709,4396,The ambiance and service is great but I wish I could say the same about the food.,food,negative
1710,4397,We were ignored by our waitress after our entrees had been served.,waitress,negative
1710,4398,We were ignored by our waitress after our entrees had been served.,entrees,neutral
1711,4399,"The menu is slightly different from downtown, but they still have my favorites -- madai salad with hot sesame oil, shrimp kanzuri, the diamond roll, the crispy shrimp roll.",menu,neutral
1711,4400,"The menu is slightly different from downtown, but they still have my favorites -- madai salad with hot sesame oil, shrimp kanzuri, the diamond roll, the crispy shrimp roll.",shrimp roll,positive
1712,4401,"Forget the phony yuppies of Areos and The Pearl Room, and ENJOY the down home service and OUTSTANDING food here.",Pearl Room,neutral
1712,4402,"Forget the phony yuppies of Areos and The Pearl Room, and ENJOY the down home service and OUTSTANDING food here.",service,positive
1712,4403,"Forget the phony yuppies of Areos and The Pearl Room, and ENJOY the down home service and OUTSTANDING food here.",food,positive
1713,4404,"Nothing like using iceberg lettuce, cooked chicken and a tangy salad dressing just to put a fancy name like Vietnamese Lemon Grass Chicken on an overpriced dish.",iceberg lettuce,neutral
1713,4405,"Nothing like using iceberg lettuce, cooked chicken and a tangy salad dressing just to put a fancy name like Vietnamese Lemon Grass Chicken on an overpriced dish.",Vietnamese Lemon Grass Chicken,neutral
1713,4406,"Nothing like using iceberg lettuce, cooked chicken and a tangy salad dressing just to put a fancy name like Vietnamese Lemon Grass Chicken on an overpriced dish.",dish,negative
1714,4407,"ONE OF THE BEST PIZZA IN BROOKLYN , NEED AN AC FOR SUMMER.",PIZZA,positive
1714,4408,"ONE OF THE BEST PIZZA IN BROOKLYN , NEED AN AC FOR SUMMER.",SUMMER,neutral
1715,4409,"The environment is a touch loud (although the music's good), but the walls sport nifty vintage items, from license plates to pennants to movie posters.",environment,negative
1715,4410,"The environment is a touch loud (although the music's good), but the walls sport nifty vintage items, from license plates to pennants to movie posters.",music,positive
1715,4411,"The environment is a touch loud (although the music's good), but the walls sport nifty vintage items, from license plates to pennants to movie posters.",plates,neutral
1716,4412,I came here b/c someone gave a trashy review to my favorite coffee place (Grey Dog's) and compared it to this place so I had to see for myself what was so great about 71.,coffee place,positive
1716,4413,I came here b/c someone gave a trashy review to my favorite coffee place (Grey Dog's) and compared it to this place so I had to see for myself what was so great about 71.,Grey Dog,neutral
1717,4414,"Even as a stranger, the service at the bar was excellent as was the wait staff who continuously checked back to see if I was okay while waiting for my party.",service,positive
1717,4415,"Even as a stranger, the service at the bar was excellent as was the wait staff who continuously checked back to see if I was okay while waiting for my party.",bar,neutral
1717,4416,"Even as a stranger, the service at the bar was excellent as was the wait staff who continuously checked back to see if I was okay while waiting for my party.",wait staff,positive
1717,4417,"Even as a stranger, the service at the bar was excellent as was the wait staff who continuously checked back to see if I was okay while waiting for my party.",waiting,neutral
1718,4418,"After a short wait at the bar (which was very crowded), we were seated upstairs at a private table.",wait,neutral
1718,4419,"After a short wait at the bar (which was very crowded), we were seated upstairs at a private table.",bar,negative
1719,4420,"Rely on your food, your chef, your decor, your impeccable service, SOMETHING other than creating some fake VIP atmosphere to make people feel as if they need to gain admission in order to feel better about themselves.",food,positive
1719,4421,"Rely on your food, your chef, your decor, your impeccable service, SOMETHING other than creating some fake VIP atmosphere to make people feel as if they need to gain admission in order to feel better about themselves.",chef,positive
1719,4422,"Rely on your food, your chef, your decor, your impeccable service, SOMETHING other than creating some fake VIP atmosphere to make people feel as if they need to gain admission in order to feel better about themselves.",decor,positive
1719,4423,"Rely on your food, your chef, your decor, your impeccable service, SOMETHING other than creating some fake VIP atmosphere to make people feel as if they need to gain admission in order to feel better about themselves.",service,positive
1719,4424,"Rely on your food, your chef, your decor, your impeccable service, SOMETHING other than creating some fake VIP atmosphere to make people feel as if they need to gain admission in order to feel better about themselves.",atmosphere,negative
1720,4425,"Looked good, lacked in seasoning, maybe that's why they leave the Old Bay on the Table, to season everything yourself.",seasoning,negative
1720,4426,"Looked good, lacked in seasoning, maybe that's why they leave the Old Bay on the Table, to season everything yourself.",Table,neutral
1721,4427,The owner circles the place asking patrons if their meals are fine.,owner,positive
1721,4428,The owner circles the place asking patrons if their meals are fine.,meals,neutral
1722,4429,OK so the decor is a little old and tacky but it adds to the atmosphere.,decor,negative
1722,4430,OK so the decor is a little old and tacky but it adds to the atmosphere.,atmosphere,positive
